dito1,dito2,dito3,dito4,target
5671,5563,5596,3907,0
5671,5563,5596,3907,0
5670,5563,5595,3910,0
5670,5563,5595,3910,0
5670,5572,5620,3912,0
5670,5572,5620,3912,0
5670,5571,5704,3915,0
5670,5571,5704,3915,0
5670,5568,5656,3916,0
5670,5568,5656,3916,0
5671,5576,5627,3917,0
5671,5576,5627,3917,0
5672,5585,5635,3917,0
5672,5585,5635,3917,0
5671,5586,5637,3919,0
5671,5586,5637,3919,0
5670,5578,5627,3919,0
5670,5578,5627,3919,0
5670,5578,5625,3917,0
5670,5578,5625,3917,0
5669,5572,5620,3916,0
5669,5572,5620,3916,0
5670,5392,5467,3913,0
5670,5392,5467,3913,0
5671,5374,5449,3910,0
5671,5374,5449,3910,0
5673,5365,5446,3909,0
5673,5365,5446,3909,0
5673,5359,5430,3911,0
5673,5359,5430,3911,0
5674,5358,5430,3911,0
5674,5358,5430,3911,0
5672,5361,5431,3912,0
5672,5361,5431,3912,0
5670,5360,5431,3914,0
5670,5360,5431,3914,0
5670,5361,5428,3913,0
5670,5361,5428,3913,0
5672,5361,5428,3910,0
5672,5361,5428,3910,0
5676,5361,5441,3906,0
5676,5361,5441,3906,0
5673,5360,5432,3912,0
5673,5360,5432,3912,0
5669,5368,5427,3919,0
5669,5368,5427,3919,0
5672,5369,5442,3918,0
5672,5369,5442,3918,0
5676,5370,5440,3918,0
5676,5370,5440,3918,0
5673,5366,5430,3920,0
5673,5366,5430,3920,0
5672,5371,5437,3921,0
5672,5371,5437,3921,0
5677,5371,5437,3919,0
5677,5371,5437,3919,0
5677,5378,5443,3921,0
5677,5378,5443,3921,0
5676,5379,5458,3922,0
5676,5379,5458,3922,0
5685,5375,5461,3920,0
5685,5375,5461,3920,0
5686,5373,5445,3919,0
5686,5373,5445,3919,0
5682,5377,5456,3922,0
5682,5377,5456,3922,0
5685,5375,5445,3920,0
5685,5375,5445,3920,0
5685,5376,5442,3921,0
5685,5376,5442,3921,0
5679,5374,5438,3923,0
5679,5374,5438,3923,0
5678,5375,5443,3925,0
5678,5375,5443,3925,0
5681,5376,5444,3921,0
5681,5376,5444,3921,0
5676,5377,5444,3925,0
5676,5377,5444,3925,0
5676,5377,5444,3925,0
5676,5377,5444,3925,0
5678,5377,5445,3922,0
5678,5377,5445,3922,0
5670,5376,5445,3926,0
5670,5376,5445,3926,0
5673,5375,5444,3926,0
5673,5375,5444,3926,0
5678,5376,5446,3923,0
5678,5376,5446,3923,0
5678,5379,5443,3925,0
5678,5379,5443,3925,0
5676,5378,5442,3926,0
5676,5378,5442,3926,0
5678,5379,5449,3925,0
5678,5379,5449,3925,0
5679,5384,5450,3925,0
5679,5384,5450,3925,0
5682,5384,5454,3925,0
5682,5384,5454,3925,0
5684,5384,5455,3926,0
5684,5384,5455,3926,0
5683,5386,5456,3927,0
5683,5386,5456,3927,0
5685,5388,5460,3926,0
5685,5388,5460,3926,0
5683,5388,5453,3925,0
5683,5388,5453,3925,0
5680,5387,5454,3926,0
5680,5387,5454,3926,0
5725,5391,5464,3925,0
5725,5391,5464,3925,0
5871,5394,5460,3926,0
5871,5394,5460,3926,0
5950,5394,5461,3925,0
5950,5394,5461,3925,0
5947,5384,5452,3901,0
5947,5384,5452,3901,0
5903,5373,5441,3886,0
5903,5373,5441,3886,0
5777,5363,5441,3887,0
5777,5363,5441,3887,0
5739,5364,5435,3891,0
5739,5364,5435,3891,0
5702,5364,5435,3889,0
5702,5364,5435,3889,0
5704,5177,5281,3827,0
5704,5177,5281,3827,0
5737,4991,5099,3669,0
5737,4991,5099,3669,0
5742,4945,5051,3586,0
5742,4945,5051,3586,0
5752,4955,5058,3593,0
5752,4955,5058,3593,0
5712,4946,5046,3605,0
5712,4946,5046,3605,0
5680,4861,4973,3569,0
5680,4861,4973,3569,0
5684,4802,4918,3570,0
5684,4802,4918,3570,0
5682,4810,4922,3581,0
5682,4810,4922,3581,0
5684,4821,4928,3593,0
5684,4821,4928,3593,0
5694,4835,4942,3605,0
5694,4835,4942,3605,0
5704,4846,4957,3615,0
5704,4846,4957,3615,0
5711,4853,4964,3619,0
5711,4853,4964,3619,0
5716,4859,4969,3593,0
5716,4859,4969,3593,0
5717,4845,4955,3455,0
5717,4845,4955,3455,0
5710,4850,4959,3466,0
5710,4850,4959,3466,0
5701,4857,4968,3492,0
5701,4857,4968,3492,0
5691,4865,4973,3507,0
5691,4865,4973,3507,0
5681,4870,4983,3516,0
5681,4870,4983,3516,0
5681,4877,4981,3522,0
5681,4877,4981,3522,0
5685,4878,4984,3527,0
5685,4878,4984,3527,0
5689,4882,4989,3531,0
5689,4882,4989,3531,0
5690,4889,4998,3542,0
5690,4889,4998,3542,0
5684,4899,5005,3556,0
5684,4899,5005,3556,0
5685,4905,5008,3570,0
5685,4905,5008,3570,0
5684,4915,5019,3577,0
5684,4915,5019,3577,0
5674,4924,5030,3589,0
5674,4924,5030,3589,0
5668,4935,5038,3607,0
5668,4935,5038,3607,0
5662,4954,5048,3623,0
5662,4954,5048,3623,0
5656,4964,5059,3632,0
5656,4964,5059,3632,0
5656,4969,5067,3643,0
5656,4969,5067,3643,0
5649,4979,5081,3648,0
5649,4979,5081,3648,0
5645,4981,5082,3652,0
5645,4981,5082,3652,0
5646,4983,5085,3653,0
5646,4983,5085,3653,0
5640,4987,5081,3654,0
5640,4987,5081,3654,0
