dito1,dito2,dito3,dito4,target
4645,9662,10389,7935,3
4645,9662,10389,7935,3
4661,9676,10389,7951,3
4661,9676,10389,7951,3
4646,9662,10388,7938,3
4646,9662,10388,7938,3
4649,9660,10394,7937,3
4649,9660,10394,7937,3
4648,9660,10393,7937,3
4648,9660,10393,7937,3
4655,9662,10396,7937,3
4655,9662,10396,7937,3
4659,9664,10399,7939,3
4659,9664,10399,7939,3
4663,9660,10389,7938,3
4663,9660,10389,7938,3
4665,9663,10382,7936,3
4665,9663,10382,7936,3
4666,9648,10384,7937,3
4666,9648,10384,7937,3
4668,9649,10381,7938,3
4668,9649,10381,7938,3
4669,9640,10370,7938,3
4669,9640,10370,7938,3
4670,9653,10387,7938,3
4670,9653,10387,7938,3
4670,9660,10391,7938,3
4670,9660,10391,7938,3
4672,9663,10386,7938,3
4672,9663,10386,7938,3
4672,9662,10388,7938,3
4672,9662,10388,7938,3
4673,9664,10395,7938,3
4673,9664,10395,7938,3
4673,9667,10397,7938,3
4673,9667,10397,7938,3
4672,9668,10395,7939,3
4672,9668,10395,7939,3
4672,9664,10392,7938,3
4672,9664,10392,7938,3
4671,9676,10399,7944,3
4671,9676,10399,7944,3
4667,9668,10391,7937,3
4667,9668,10391,7937,3
4663,9666,10396,7938,3
4663,9666,10396,7938,3
4654,9666,10401,7940,3
4654,9666,10401,7940,3
4579,9672,10405,7939,3
4579,9672,10405,7939,3
4386,9683,10408,7939,3
4386,9683,10408,7939,3
4024,9694,10420,7920,3
4024,9694,10420,7920,3
3891,9700,10414,7897,3
3891,9700,10414,7897,3
3904,9708,10433,7898,3
3904,9708,10433,7898,3
3912,9712,10438,7896,3
3912,9712,10438,7896,3
3956,9712,10418,7900,3
3956,9712,10418,7900,3
4064,9710,10434,7894,3
4064,9710,10434,7894,3
4171,9700,10428,7907,3
4171,9700,10428,7907,3
4245,9696,10411,7913,3
4245,9696,10411,7913,3
4279,9692,10421,7916,3
4279,9692,10421,7916,3
4322,9692,10420,7917,3
4322,9692,10420,7917,3
4351,9687,10419,7927,3
4351,9687,10419,7927,3
4362,9684,10414,7930,3
4362,9684,10414,7930,3
4385,9680,10415,7931,3
4385,9680,10415,7931,3
4404,9673,10401,7931,3
4404,9673,10401,7931,3
4416,9676,10396,7930,3
4416,9676,10396,7930,3
4420,9674,10404,7933,3
4420,9674,10404,7933,3
4431,9664,10402,7935,3
4431,9664,10402,7935,3
4442,9663,10390,7936,3
4442,9663,10390,7936,3
4446,9662,10385,7937,3
4446,9662,10385,7937,3
4452,9667,10393,7937,3
4452,9667,10393,7937,3
4458,9666,10381,7935,3
4458,9666,10381,7935,3
4458,9665,10393,7940,3
4458,9665,10393,7940,3
4458,9667,10391,7938,3
4458,9667,10391,7938,3
4466,9667,10398,7937,3
4466,9667,10398,7937,3
4472,9663,10394,7938,3
4472,9663,10394,7938,3
4475,9665,10395,7939,3
4475,9665,10395,7939,3
4493,9666,10382,7954,3
4493,9666,10382,7954,3
4480,9648,10377,7940,3
4480,9648,10377,7940,3
4478,9644,10380,7937,3
4478,9644,10380,7937,3
4481,9642,10374,7937,3
4481,9642,10374,7937,3
4481,9646,10373,7939,3
4481,9646,10373,7939,3
4482,9645,10382,7938,3
4482,9645,10382,7938,3
4483,9642,10380,7939,3
4483,9642,10380,7939,3
4485,9649,10369,7938,3
4485,9649,10369,7938,3
4484,9647,10377,7939,3
