dito1,dito2,dito3,dito4,target
2707,4678,225,4279,0
2707,4678,225,4279,0
2711,4673,226,4289,0
2711,4673,226,4289,0
2697,4663,226,4266,0
2697,4663,226,4266,0
2706,4659,225,4170,0
2706,4659,225,4170,0
2708,4696,225,4204,0
2708,4696,225,4204,0
2826,4795,225,4430,0
2826,4795,225,4430,0
2937,4909,226,4756,0
2937,4909,226,4756,0
2980,4955,225,4868,0
2980,4955,225,4868,0
2987,4956,226,4801,0
2987,4956,226,4801,0
2987,4936,225,4691,0
2987,4936,225,4691,0
2955,4923,226,4631,0
2955,4923,226,4631,0
2885,4845,226,4549,0
2885,4845,226,4549,0
2835,4772,226,4390,0
2835,4772,226,4390,0
2822,4694,226,4299,0
2822,4694,226,4299,0
2833,4609,225,4141,0
2833,4609,225,4141,0
2841,4594,226,4147,0
2841,4594,226,4147,0
2928,4913,225,4481,0
2928,4913,225,4481,0
2930,4915,225,4483,0
2930,4915,225,4483,0
2927,4916,225,4487,0
2927,4916,225,4487,0
2935,4920,226,4487,0
2935,4920,226,4487,0
2924,4922,225,4488,0
2924,4922,225,4488,0
2911,4924,226,4490,0
2911,4924,226,4490,0
2930,4925,226,4492,0
2930,4925,226,4492,0
2934,4928,225,4494,0
2934,4928,225,4494,0
2947,4930,225,4496,0
2947,4930,225,4496,0
2954,4931,225,4500,0
2954,4931,225,4500,0
2987,4936,226,4500,0
2987,4936,226,4500,0
3026,4948,225,4505,0
3026,4948,225,4505,0
3048,4957,226,4508,0
3048,4957,226,4508,0
3054,4964,226,4509,0
3054,4964,226,4509,0
3044,4968,226,4507,0
3044,4968,226,4507,0
3032,4972,226,4499,0
3032,4972,226,4499,0
3003,4971,226,4486,0
3003,4971,226,4486,0
2962,4968,226,4463,0
2962,4968,226,4463,0
2940,4961,226,4434,0
2940,4961,226,4434,0
2922,4956,225,4406,0
2922,4956,225,4406,0
2899,4958,225,4383,0
2899,4958,225,4383,0
2886,4949,225,4297,0
2886,4949,225,4297,0
2863,4934,225,4223,0
2863,4934,225,4223,0
2836,4909,224,4149,0
2836,4909,224,4149,0
2811,4892,225,4113,0
2811,4892,225,4113,0
2748,4869,225,4077,0
2748,4869,225,4077,0
2653,4827,225,4044,0
2653,4827,225,4044,0
2664,4790,225,4024,0
2664,4790,225,4024,0
2686,4782,225,4033,0
2686,4782,225,4033,0
2733,4786,225,4057,0
2733,4786,225,4057,0
2854,4828,225,4157,0
2854,4828,225,4157,0
2995,4883,225,4286,0
2995,4883,225,4286,0
3062,4921,226,4364,0
3062,4921,226,4364,0
